# Path distance (Angstrom), Energy (eV), Uncertainty (eV)
0.000000000000000000e+00 0.000000000000000000e+00 2.828356768824353325e-03
4.911971793928159857e-01 1.057757600798110431e-01 2.701589073910952432e-02
9.817871435875540342e-01 2.872277455965752679e-01 1.265728281305079049e-02
1.472875697390003680e+00 3.684387991543642826e-01 2.273948017572352889e-03
1.968827507187190129e+00 2.819032056827657229e-01 1.084319502355095624e-02
2.468190700831800477e+00 1.076693532931387587e-01 3.329622308366057826e-02
2.963447624519287338e+00 1.340497328250478404e-06 2.828351560801269354e-03
