# Path distance (Angstrom), Energy (eV), Uncertainty (eV)
0.000000000000000000e+00 0.000000000000000000e+00 2.827898322539590219e-03
5.220978453741196290e-01 2.137873923707047652e-01 2.044737126130907398e-02
1.043678884657582184e+00 5.873562710694386624e-01 3.444690725916633479e-03
1.571316283946465386e+00 7.172234282447789155e-01 2.237590064095401534e-03
2.100766356252717681e+00 5.860422428340825718e-01 1.796123737621552197e-02
2.629349504186246023e+00 2.151575292227789760e-01 6.799880448719695415e-03
3.152294280219524847e+00 4.217764399072621018e-06 2.828018737021781998e-03
